type_id,name,link,color,image_link,gender_id,category_of_gender_id,type_of_category_id,style_of_type_id
206,女裝 IDLF 棉質緹花細褶襯衫 (長袖),http://www.uniqlo.com/tw/store/goods/407156,63-BLUE,http://im.uniqlo.com/images/tw/uq/pc/goods/407156/item/63_407156.jpg,1,0,0,61
206,女裝 IDLF 棉質緹花細褶襯衫 (長袖),http://www.uniqlo.com/tw/store/goods/407156,69-NAVY,http://im.uniqlo.com/images/tw/uq/pc/goods/407156/item/69_407156.jpg,1,0,0,61
207,女裝 IDLF 棉質斜紋立領襯衫 (長袖),http://www.uniqlo.com/tw/store/goods/405326,00-WHITE,http://im.uniqlo.com/images/tw/uq/pc/goods/405326/item/00_405326.jpg,1,0,0,62
207,女裝 IDLF 棉質斜紋立領襯衫 (長袖),http://www.uniqlo.com/tw/store/goods/405326,60-LIGHT BLUE,http://im.uniqlo.com/images/tw/uq/pc/goods/405326/item/60_405326.jpg,1,0,0,62
208,女裝 U 開領襯衫(長袖),http://www.uniqlo.com/tw/store/goods/407405,01-OFF WHITE,http://im.uniqlo.com/images/tw/uq/pc/goods/407405/item/01_407405.jpg,1,0,0,63
208,女裝 U 開領襯衫(長袖),http://www.uniqlo.com/tw/store/goods/407405,10-PINK,http://im.uniqlo.com/images/tw/uq/pc/goods/407405/item/10_407405.jpg,1,0,0,63
208,女裝 U 開領襯衫(長袖),http://www.uniqlo.com/tw/store/goods/407405,15-RED,http://im.uniqlo.com/images/tw/uq/pc/goods/407405/item/15_407405.jpg,1,0,0,63
208,女裝 U 開領襯衫(長袖),http://www.uniqlo.com/tw/store/goods/407405,69-NAVY,http://im.uniqlo.com/images/tw/uq/pc/goods/407405/item/69_407405.jpg,1,0,0,63
209,女裝 HPJ 無領打褶上衣(長袖),http://www.uniqlo.com/tw/store/goods/405099,01-OFF WHITE,http://im.uniqlo.com/images/tw/uq/pc/goods/405099/item/01_405099.jpg,1,0,0,64
209,女裝 HPJ 無領打褶上衣(長袖),http://www.uniqlo.com/tw/store/goods/405099,09-BLACK,http://im.uniqlo.com/images/tw/uq/pc/goods/405099/item/09_405099.jpg,1,0,0,64
209,女裝 HPJ 無領打褶上衣(長袖),http://www.uniqlo.com/tw/store/goods/405099,21-LIGHT ORANGE,http://im.uniqlo.com/images/tw/uq/pc/goods/405099/item/21_405099.jpg,1,0,0,64
209,女裝 HPJ 無領打褶上衣(長袖),http://www.uniqlo.com/tw/store/goods/405099,46-YELLOW,http://im.uniqlo.com/images/tw/uq/pc/goods/405099/item/46_405099.jpg,1,0,0,64
210,女裝 HPJ 翻領長版襯衫(長袖),http://www.uniqlo.com/tw/store/goods/405100,01-OFF WHITE,http://im.uniqlo.com/images/tw/uq/pc/goods/405100/item/01_405100.jpg,1,0,0,65
210,女裝 HPJ 翻領長版襯衫(長袖),http://www.uniqlo.com/tw/store/goods/405100,09-BLACK,http://im.uniqlo.com/images/tw/uq/pc/goods/405100/item/09_405100.jpg,1,0,0,65
210,女裝 HPJ 翻領長版襯衫(長袖),http://www.uniqlo.com/tw/store/goods/405100,46-YELLOW,http://im.uniqlo.com/images/tw/uq/pc/goods/405100/item/46_405100.jpg,1,0,0,65
211,女裝 HPJ 細紋綁帶長上衣(長袖),http://www.uniqlo.com/tw/store/goods/405102,21-LIGHT ORANGE,http://im.uniqlo.com/images/tw/uq/pc/goods/405102/item/21_405102.jpg,1,0,0,66
211,女裝 HPJ 細紋綁帶長上衣(長袖),http://www.uniqlo.com/tw/store/goods/405102,32-BEIGE,http://im.uniqlo.com/images/tw/uq/pc/goods/405102/item/32_405102.jpg,1,0,0,66
211,女裝 HPJ 細紋綁帶長上衣(長袖),http://www.uniqlo.com/tw/store/goods/405102,69-NAVY,http://im.uniqlo.com/images/tw/uq/pc/goods/405102/item/69_405102.jpg,1,0,0,66
212,女裝超柔棉抓皺上衣(5分袖),http://www.uniqlo.com/tw/store/goods/410369,00-WHITE,http://im.uniqlo.com/images/tw/uq/pc/goods/410369/item/00_410369.jpg,1,0,0,67
212,女裝超柔棉抓皺上衣(5分袖),http://www.uniqlo.com/tw/store/goods/410369,32-BEIGE,http://im.uniqlo.com/images/tw/uq/pc/goods/410369/item/32_410369.jpg,1,0,0,67
212,女裝超柔棉抓皺上衣(5分袖),http://www.uniqlo.com/tw/store/goods/410369,55-GREEN,http://im.uniqlo.com/images/tw/uq/pc/goods/410369/item/55_410369.jpg,1,0,0,67
212,女裝超柔棉抓皺上衣(5分袖),http://www.uniqlo.com/tw/store/goods/410369,69-NAVY,http://im.uniqlo.com/images/tw/uq/pc/goods/410369/item/69_410369.jpg,1,0,0,67
213,女裝 HPJ 超柔棉襯衫(長袖),http://www.uniqlo.com/tw/store/goods/406638,00-WHITE,http://im.uniqlo.com/images/tw/uq/pc/goods/406638/item/00_406638.jpg,1,0,0,68
213,女裝 HPJ 超柔棉襯衫(長袖),http://www.uniqlo.com/tw/store/goods/406638,09-BLACK,http://im.uniqlo.com/images/tw/uq/pc/goods/406638/item/09_406638.jpg,1,0,0,68
213,女裝 HPJ 超柔棉襯衫(長袖),http://www.uniqlo.com/tw/store/goods/406638,27-ORANGE,http://im.uniqlo.com/images/tw/uq/pc/goods/406638/item/27_406638.jpg,1,0,0,68
214,女裝 超柔棉襯衫 (長袖),http://www.uniqlo.com/tw/store/goods/404548,00-WHITE,http://im.uniqlo.com/images/tw/uq/pc/goods/404548/item/00_404548.jpg,1,0,0,69
214,女裝 超柔棉襯衫 (長袖),http://www.uniqlo.com/tw/store/goods/404548,67-BLUE,http://im.uniqlo.com/images/tw/uq/pc/goods/404548/item/67_404548.jpg,1,0,0,69
215,女裝 超柔棉條紋襯衫 (長袖),http://www.uniqlo.com/tw/store/goods/407430,43-YELLOW,http://im.uniqlo.com/images/tw/uq/pc/goods/407430/item/43_407430.jpg,1,0,0,70
215,女裝 超柔棉條紋襯衫 (長袖),http://www.uniqlo.com/tw/store/goods/407430,63-BLUE,http://im.uniqlo.com/images/tw/uq/pc/goods/407430/item/63_407430.jpg,1,0,0,70
215,女裝 超柔棉條紋襯衫 (長袖),http://www.uniqlo.com/tw/store/goods/407430,69-NAVY,http://im.uniqlo.com/images/tw/uq/pc/goods/407430/item/69_407430.jpg,1,0,0,70
216,女裝 超柔棉 2WAY交叉領上衣 (長袖),http://www.uniqlo.com/tw/store/goods/405309,00-WHITE,http://im.uniqlo.com/images/tw/uq/pc/goods/405309/item/00_405309.jpg,1,0,0,71
216,女裝 超柔棉 2WAY交叉領上衣 (長袖),http://www.uniqlo.com/tw/store/goods/405309,48-YELLOW,http://im.uniqlo.com/images/tw/uq/pc/goods/405309/item/48_405309.jpg,1,0,0,71
216,女裝 超柔棉 2WAY交叉領上衣 (長袖),http://www.uniqlo.com/tw/store/goods/405309,61-BLUE,http://im.uniqlo.com/images/tw/uq/pc/goods/405309/item/61_405309.jpg,1,0,0,71
216,女裝 超柔棉 2WAY交叉領上衣 (長袖),http://www.uniqlo.com/tw/store/goods/405309,69-NAVY,http://im.uniqlo.com/images/tw/uq/pc/goods/405309/item/69_405309.jpg,1,0,0,71
217,女裝 柔軟棉質襯衫 (短袖),http://www.uniqlo.com/tw/store/goods/404553,00-WHITE,http://im.uniqlo.com/images/tw/uq/pc/goods/404553/item/00_404553.jpg,1,0,0,72
217,女裝 柔軟棉質襯衫 (短袖),http://www.uniqlo.com/tw/store/goods/404553,21-LIGHT ORANGE,http://im.uniqlo.com/images/tw/uq/pc/goods/404553/item/21_404553.jpg,1,0,0,72
217,女裝 柔軟棉質襯衫 (短袖),http://www.uniqlo.com/tw/store/goods/404553,43-YELLOW,http://im.uniqlo.com/images/tw/uq/pc/goods/404553/item/43_404553.jpg,1,0,0,72
217,女裝 柔軟棉質襯衫 (短袖),http://www.uniqlo.com/tw/store/goods/404553,65-BLUE,http://im.uniqlo.com/images/tw/uq/pc/goods/404553/item/65_404553.jpg,1,0,0,72
217,女裝 柔軟棉質襯衫 (短袖),http://www.uniqlo.com/tw/store/goods/404553,69-NAVY,http://im.uniqlo.com/images/tw/uq/pc/goods/404553/item/69_404553.jpg,1,0,0,72
218,女裝 柔軟棉質蕾絲上衣 (長袖),http://www.uniqlo.com/tw/store/goods/407103,00-WHITE,http://im.uniqlo.com/images/tw/uq/pc/goods/407103/item/00_407103.jpg,1,0,0,73
218,女裝 柔軟棉質蕾絲上衣 (長袖),http://www.uniqlo.com/tw/store/goods/407103,43-YELLOW,http://im.uniqlo.com/images/tw/uq/pc/goods/407103/item/43_407103.jpg,1,0,0,73
218,女裝 柔軟棉質蕾絲上衣 (長袖),http://www.uniqlo.com/tw/store/goods/407103,69-NAVY,http://im.uniqlo.com/images/tw/uq/pc/goods/407103/item/69_407103.jpg,1,0,0,73
219,女裝 柔軟棉質蕾絲上衣 (長袖),http://www.uniqlo.com/tw/store/goods/404547,00-WHITE,http://im.uniqlo.com/images/tw/uq/pc/goods/404547/item/00_404547.jpg,1,0,0,74
219,女裝 柔軟棉質蕾絲上衣 (長袖),http://www.uniqlo.com/tw/store/goods/404547,61-BLUE,http://im.uniqlo.com/images/tw/uq/pc/goods/404547/item/61_404547.jpg,1,0,0,74
219,女裝 柔軟棉質蕾絲上衣 (長袖),http://www.uniqlo.com/tw/store/goods/404547,69-NAVY,http://im.uniqlo.com/images/tw/uq/pc/goods/404547/item/69_404547.jpg,1,0,0,74
220,女裝 柔軟棉質襯衫 (長袖),http://www.uniqlo.com/tw/store/goods/404546,00-WHITE,http://im.uniqlo.com/images/tw/uq/pc/goods/404546/item/00_404546.jpg,1,0,0,75
220,女裝 柔軟棉質襯衫 (長袖),http://www.uniqlo.com/tw/store/goods/404546,24-ORANGE,http://im.uniqlo.com/images/tw/uq/pc/goods/404546/item/24_404546.jpg,1,0,0,75
220,女裝 柔軟棉質襯衫 (長袖),http://www.uniqlo.com/tw/store/goods/404546,65-BLUE,http://im.uniqlo.com/images/tw/uq/pc/goods/404546/item/65_404546.jpg,1,0,0,75
220,女裝 柔軟棉質襯衫 (長袖),http://www.uniqlo.com/tw/store/goods/404546,69-NAVY,http://im.uniqlo.com/images/tw/uq/pc/goods/404546/item/69_404546.jpg,1,0,0,75
221,女裝 柔軟棉質細褶上衣 (長袖),http://www.uniqlo.com/tw/store/goods/405308,00-WHITE,http://im.uniqlo.com/images/tw/uq/pc/goods/405308/item/00_405308.jpg,1,0,0,76
221,女裝 柔軟棉質細褶上衣 (長袖),http://www.uniqlo.com/tw/store/goods/405308,65-BLUE,http://im.uniqlo.com/images/tw/uq/pc/goods/405308/item/65_405308.jpg,1,0,0,76
221,女裝 柔軟棉質細褶上衣 (長袖),http://www.uniqlo.com/tw/store/goods/405308,69-NAVY,http://im.uniqlo.com/images/tw/uq/pc/goods/405308/item/69_405308.jpg,1,0,0,76
222,女裝 柔軟棉質條紋襯衫 (長袖),http://www.uniqlo.com/tw/store/goods/407427,52-GREEN,http://im.uniqlo.com/images/tw/uq/pc/goods/407427/item/52_407427.jpg,1,0,0,77
222,女裝 柔軟棉質條紋襯衫 (長袖),http://www.uniqlo.com/tw/store/goods/407427,61-BLUE,http://im.uniqlo.com/images/tw/uq/pc/goods/407427/item/61_407427.jpg,1,0,0,77
223,女裝 垂墜風上衣 (7分袖),http://www.uniqlo.com/tw/store/goods/406064,01-OFF WHITE,http://im.uniqlo.com/images/tw/uq/pc/goods/406064/item/01_406064.jpg,1,0,0,78
223,女裝 垂墜風上衣 (7分袖),http://www.uniqlo.com/tw/store/goods/406064,09-BLACK,http://im.uniqlo.com/images/tw/uq/pc/goods/406064/item/09_406064.jpg,1,0,0,78
223,女裝 垂墜風上衣 (7分袖),http://www.uniqlo.com/tw/store/goods/406064,10-PINK,http://im.uniqlo.com/images/tw/uq/pc/goods/406064/item/10_406064.jpg,1,0,0,78
223,女裝 垂墜風上衣 (7分袖),http://www.uniqlo.com/tw/store/goods/406064,56-OLIVE,http://im.uniqlo.com/images/tw/uq/pc/goods/406064/item/56_406064.jpg,1,0,0,78
224,女裝 垂墜風V領上衣 (無袖),http://www.uniqlo.com/tw/store/goods/404552,01-OFF WHITE,http://im.uniqlo.com/images/tw/uq/pc/goods/404552/item/01_404552.jpg,1,0,0,79
224,女裝 垂墜風V領上衣 (無袖),http://www.uniqlo.com/tw/store/goods/404552,12-PINK,http://im.uniqlo.com/images/tw/uq/pc/goods/404552/item/12_404552.jpg,1,0,0,79
224,女裝 垂墜風V領上衣 (無袖),http://www.uniqlo.com/tw/store/goods/404552,21-LIGHT ORANGE,http://im.uniqlo.com/images/tw/uq/pc/goods/404552/item/21_404552.jpg,1,0,0,79
224,女裝 垂墜風V領上衣 (無袖),http://www.uniqlo.com/tw/store/goods/404552,60-LIGHT BLUE,http://im.uniqlo.com/images/tw/uq/pc/goods/404552/item/60_404552.jpg,1,0,0,79
224,女裝 垂墜風V領上衣 (無袖),http://www.uniqlo.com/tw/store/goods/404552,69-NAVY,http://im.uniqlo.com/images/tw/uq/pc/goods/404552/item/69_404552.jpg,1,0,0,79
225,女裝 SUPIMA COTTON 彈性府綢襯衫(長袖),http://www.uniqlo.com/tw/store/goods/404549,00-WHITE,http://im.uniqlo.com/images/tw/uq/pc/goods/404549/item/00_404549.jpg,1,0,0,80
225,女裝 SUPIMA COTTON 彈性府綢襯衫(長袖),http://www.uniqlo.com/tw/store/goods/404549,09-BLACK,http://im.uniqlo.com/images/tw/uq/pc/goods/404549/item/09_404549.jpg,1,0,0,80
226,女裝 SUPIMA COTTON 彈性府綢襯衫(條紋),http://www.uniqlo.com/tw/store/goods/402668,68-BLUE,http://im.uniqlo.com/images/tw/uq/pc/goods/402668/item/68_402668.jpg,1,0,0,81
227,女裝 SUPIMA COTTON 彈性府綢襯衫(長袖),http://www.uniqlo.com/tw/store/goods/400526,00-WHITE,http://im.uniqlo.com/images/tw/uq/pc/goods/400526/item/00_400526.jpg,1,0,0,82
227,女裝 SUPIMA COTTON 彈性府綢襯衫(長袖),http://www.uniqlo.com/tw/store/goods/400526,09-BLACK,http://im.uniqlo.com/images/tw/uq/pc/goods/400526/item/09_400526.jpg,1,0,0,82
228,女裝 IDLF 牛津襯衫 (長袖),http://www.uniqlo.com/tw/store/goods/405329,00-WHITE,http://im.uniqlo.com/images/tw/uq/pc/goods/405329/item/00_405329.jpg,1,0,0,83
228,女裝 IDLF 牛津襯衫 (長袖),http://www.uniqlo.com/tw/store/goods/405329,01-OFF WHITE,http://im.uniqlo.com/images/tw/uq/pc/goods/405329/item/01_405329.jpg,1,0,0,83
228,女裝 IDLF 牛津襯衫 (長袖),http://www.uniqlo.com/tw/store/goods/405329,09-BLACK,http://im.uniqlo.com/images/tw/uq/pc/goods/405329/item/09_405329.jpg,1,0,0,83
229,女裝 牛津襯衫 (長袖),http://www.uniqlo.com/tw/store/goods/405318,00-WHITE,http://im.uniqlo.com/images/tw/uq/pc/goods/405318/item/00_405318.jpg,1,0,0,84
229,女裝 牛津襯衫 (長袖),http://www.uniqlo.com/tw/store/goods/405318,10-PINK,http://im.uniqlo.com/images/tw/uq/pc/goods/405318/item/10_405318.jpg,1,0,0,84
229,女裝 牛津襯衫 (長袖),http://www.uniqlo.com/tw/store/goods/405318,23-ORANGE,http://im.uniqlo.com/images/tw/uq/pc/goods/405318/item/23_405318.jpg,1,0,0,84
229,女裝 牛津襯衫 (長袖),http://www.uniqlo.com/tw/store/goods/405318,41-YELLOW,http://im.uniqlo.com/images/tw/uq/pc/goods/405318/item/41_405318.jpg,1,0,0,84
229,女裝 牛津襯衫 (長袖),http://www.uniqlo.com/tw/store/goods/405318,61-BLUE,http://im.uniqlo.com/images/tw/uq/pc/goods/405318/item/61_405318.jpg,1,0,0,84
229,女裝 牛津襯衫 (長袖),http://www.uniqlo.com/tw/store/goods/405318,69-NAVY,http://im.uniqlo.com/images/tw/uq/pc/goods/405318/item/69_405318.jpg,1,0,0,84
0,女裝 牛津襯衫 (長袖),http://www.uniqlo.com/tw/store/goods/401225,10-PINK,http://im.uniqlo.com/images/tw/uq/pc/goods/401225/item/10_401225.jpg,1,0,0,85
0,女裝 牛津襯衫 (長袖),http://www.uniqlo.com/tw/store/goods/401225,61-BLUE,http://im.uniqlo.com/images/tw/uq/pc/goods/401225/item/61_401225.jpg,1,0,0,85
0,女裝 牛津襯衫 (長袖),http://www.uniqlo.com/tw/store/goods/401225,69-NAVY,http://im.uniqlo.com/images/tw/uq/pc/goods/401225/item/69_401225.jpg,1,0,0,85
0,女裝 牛津襯衫 (長袖),http://www.uniqlo.com/tw/store/goods/401225,71-PURPLE,http://im.uniqlo.com/images/tw/uq/pc/goods/401225/item/71_401225.jpg,1,0,0,85
1,女裝 牛津襯衫 (長袖),http://www.uniqlo.com/tw/store/goods/192803,61-BLUE,http://im.uniqlo.com/images/tw/uq/pc/goods/192803/item/61_192803.jpg,1,0,0,86
1,女裝 牛津襯衫 (長袖),http://www.uniqlo.com/tw/store/goods/192803,63-BLUE,http://im.uniqlo.com/images/tw/uq/pc/goods/192803/item/63_192803.jpg,1,0,0,86
2,女裝 IDLF 牛仔襯衫 (長袖),http://www.uniqlo.com/tw/store/goods/406895,67-BLUE,http://im.uniqlo.com/images/tw/uq/pc/goods/406895/item/67_406895.jpg,1,0,0,87
2,女裝 IDLF 牛仔襯衫 (長袖),http://www.uniqlo.com/tw/store/goods/406895,68-BLUE,http://im.uniqlo.com/images/tw/uq/pc/goods/406895/item/68_406895.jpg,1,0,0,87
2,女裝 IDLF 牛仔襯衫 (長袖),http://www.uniqlo.com/tw/store/goods/406895,69-NAVY,http://im.uniqlo.com/images/tw/uq/pc/goods/406895/item/69_406895.jpg,1,0,0,87
3,女裝 牛仔襯衫 (長袖),http://www.uniqlo.com/tw/store/goods/405319,60-LIGHT BLUE,http://im.uniqlo.com/images/tw/uq/pc/goods/405319/item/60_405319.jpg,1,0,0,88
3,女裝 牛仔襯衫 (長袖),http://www.uniqlo.com/tw/store/goods/405319,63-BLUE,http://im.uniqlo.com/images/tw/uq/pc/goods/405319/item/63_405319.jpg,1,0,0,88
3,女裝 牛仔襯衫 (長袖),http://www.uniqlo.com/tw/store/goods/405319,67-BLUE,http://im.uniqlo.com/images/tw/uq/pc/goods/405319/item/67_405319.jpg,1,0,0,88
3,女裝 牛仔襯衫 (長袖),http://www.uniqlo.com/tw/store/goods/405319,69-NAVY,http://im.uniqlo.com/images/tw/uq/pc/goods/405319/item/69_405319.jpg,1,0,0,88
4,女裝 法蘭絨格紋襯衫 (長袖),http://www.uniqlo.com/tw/store/goods/402680,11-PINK,http://im.uniqlo.com/images/tw/uq/pc/goods/402680/item/11_402680.jpg,1,0,0,89
0,女裝 法蘭絨格紋襯衫 (長袖),http://www.uniqlo.com/tw/store/goods/402681,10-PINK,http://im.uniqlo.com/images/tw/uq/pc/goods/402681/item/10_402681.jpg,1,0,0,90
1,女裝 法蘭絨格紋襯衫 (長袖),http://www.uniqlo.com/tw/store/goods/402683,09-BLACK,http://im.uniqlo.com/images/tw/uq/pc/goods/402683/item/09_402683.jpg,1,0,0,91
2,女裝 法蘭絨格紋襯衫 (長袖),http://www.uniqlo.com/tw/store/goods/402673,12-PINK,http://im.uniqlo.com/images/tw/uq/pc/goods/402673/item/12_402673.jpg,1,0,0,92
3,女裝 法蘭絨格紋襯衫 (長袖),http://www.uniqlo.com/tw/store/goods/402674,60-LIGHT BLUE,http://im.uniqlo.com/images/tw/uq/pc/goods/402674/item/60_402674.jpg,1,0,0,93
4,女裝 法蘭絨格紋襯衫 (長袖),http://www.uniqlo.com/tw/store/goods/40267500001,19-WINE,http://im.uniqlo.com/images/tw/uq/pc/goods/40267500001/item/19_40267500001.jpg,1,0,0,94
5,女裝 2 WAY 羅紋蕾絲 坦克背心,http://www.uniqlo.com/tw/store/goods/403899,00-WHITE,http://im.uniqlo.com/images/tw/uq/pc/goods/403899/item/00_403899.jpg,1,0,1,0
5,女裝 2 WAY 羅紋蕾絲 坦克背心,http://www.uniqlo.com/tw/store/goods/403899,02-LIGHT GRAY,http://im.uniqlo.com/images/tw/uq/pc/goods/403899/item/02_403899.jpg,1,0,1,0
5,女裝 2 WAY 羅紋蕾絲 坦克背心,http://www.uniqlo.com/tw/store/goods/403899,09-BLACK,http://im.uniqlo.com/images/tw/uq/pc/goods/403899/item/09_403899.jpg,1,0,1,0
5,女裝 2 WAY 羅紋蕾絲 坦克背心,http://www.uniqlo.com/tw/store/goods/403899,13-RED,http://im.uniqlo.com/images/tw/uq/pc/goods/403899/item/13_403899.jpg,1,0,1,0
5,女裝 2 WAY 羅紋蕾絲 坦克背心,http://www.uniqlo.com/tw/store/goods/403899,22-ORANGE,http://im.uniqlo.com/images/tw/uq/pc/goods/403899/item/22_403899.jpg,1,0,1,0
5,女裝 2 WAY 羅紋蕾絲 坦克背心,http://www.uniqlo.com/tw/store/goods/403899,41-YELLOW,http://im.uniqlo.com/images/tw/uq/pc/goods/403899/item/41_403899.jpg,1,0,1,0
5,女裝 2 WAY 羅紋蕾絲 坦克背心,http://www.uniqlo.com/tw/store/goods/403899,54-GREEN,http://im.uniqlo.com/images/tw/uq/pc/goods/403899/item/54_403899.jpg,1,0,1,0
5,女裝 2 WAY 羅紋蕾絲 坦克背心,http://www.uniqlo.com/tw/store/goods/403899,56-OLIVE,http://im.uniqlo.com/images/tw/uq/pc/goods/403899/item/56_403899.jpg,1,0,1,0
5,女裝 2 WAY 羅紋蕾絲 坦克背心,http://www.uniqlo.com/tw/store/goods/403899,69-NAVY,http://im.uniqlo.com/images/tw/uq/pc/goods/403899/item/69_403899.jpg,1,0,1,0
5,女裝 2 WAY 羅紋蕾絲 坦克背心,http://www.uniqlo.com/tw/store/goods/403899,71-PURPLE,http://im.uniqlo.com/images/tw/uq/pc/goods/403899/item/71_403899.jpg,1,0,1,0
6,女裝 2WAY條紋羅紋蕾絲坦克背心,http://www.uniqlo.com/tw/store/goods/406440,03-GRAY,http://im.uniqlo.com/images/tw/uq/pc/goods/406440/item/03_406440.jpg,1,0,1,1
6,女裝 2WAY條紋羅紋蕾絲坦克背心,http://www.uniqlo.com/tw/store/goods/406440,09-BLACK,http://im.uniqlo.com/images/tw/uq/pc/goods/406440/item/09_406440.jpg,1,0,1,1
6,女裝 2WAY條紋羅紋蕾絲坦克背心,http://www.uniqlo.com/tw/store/goods/406440,30-NATURAL,http://im.uniqlo.com/images/tw/uq/pc/goods/406440/item/30_406440.jpg,1,0,1,1
7,女裝 後背蕾絲 坦克背心,http://www.uniqlo.com/tw/store/goods/406307,00-WHITE,http://im.uniqlo.com/images/tw/uq/pc/goods/406307/item/00_406307.jpg,1,0,1,2
7,女裝 後背蕾絲 坦克背心,http://www.uniqlo.com/tw/store/goods/406307,03-GRAY,http://im.uniqlo.com/images/tw/uq/pc/goods/406307/item/03_406307.jpg,1,0,1,2
7,女裝 後背蕾絲 坦克背心,http://www.uniqlo.com/tw/store/goods/406307,09-BLACK,http://im.uniqlo.com/images/tw/uq/pc/goods/406307/item/09_406307.jpg,1,0,1,2
7,女裝 後背蕾絲 坦克背心,http://www.uniqlo.com/tw/store/goods/406307,12-PINK,http://im.uniqlo.com/images/tw/uq/pc/goods/406307/item/12_406307.jpg,1,0,1,2
7,女裝 後背蕾絲 坦克背心,http://www.uniqlo.com/tw/store/goods/406307,34-BROWN,http://im.uniqlo.com/images/tw/uq/pc/goods/406307/item/34_406307.jpg,1,0,1,2
7,女裝 後背蕾絲 坦克背心,http://www.uniqlo.com/tw/store/goods/406307,63-BLUE,http://im.uniqlo.com/images/tw/uq/pc/goods/406307/item/63_406307.jpg,1,0,1,2
7,女裝 後背蕾絲 坦克背心,http://www.uniqlo.com/tw/store/goods/406307,69-NAVY,http://im.uniqlo.com/images/tw/uq/pc/goods/406307/item/69_406307.jpg,1,0,1,2
8,女裝 Dry-EX 長版坦克背心,http://www.uniqlo.com/tw/store/goods/404089,08-DARK GRAY,http://im.uniqlo.com/images/tw/uq/pc/goods/404089/item/08_404089.jpg,1,0,1,3
8,女裝 Dry-EX 長版坦克背心,http://www.uniqlo.com/tw/store/goods/404089,27-ORANGE,http://im.uniqlo.com/images/tw/uq/pc/goods/404089/item/27_404089.jpg,1,0,1,3
8,女裝 Dry-EX 長版坦克背心,http://www.uniqlo.com/tw/store/goods/404089,63-BLUE,http://im.uniqlo.com/images/tw/uq/pc/goods/404089/item/63_404089.jpg,1,0,1,3
8,女裝 Dry-EX 長版坦克背心,http://www.uniqlo.com/tw/store/goods/404089,69-NAVY,http://im.uniqlo.com/images/tw/uq/pc/goods/404089/item/69_404089.jpg,1,0,1,3
9,女裝 蕾絲無袖上衣,http://www.uniqlo.com/tw/store/goods/405735,01-OFF WHITE,http://im.uniqlo.com/images/tw/uq/pc/goods/405735/item/01_405735.jpg,1,0,1,4
9,女裝 蕾絲無袖上衣,http://www.uniqlo.com/tw/store/goods/405735,11-PINK,http://im.uniqlo.com/images/tw/uq/pc/goods/405735/item/11_405735.jpg,1,0,1,4
9,女裝 蕾絲無袖上衣,http://www.uniqlo.com/tw/store/goods/405735,67-BLUE,http://im.uniqlo.com/images/tw/uq/pc/goods/405735/item/67_405735.jpg,1,0,1,4
9,女裝 蕾絲無袖上衣,http://www.uniqlo.com/tw/store/goods/405735,69-NAVY,http://im.uniqlo.com/images/tw/uq/pc/goods/405735/item/69_405735.jpg,1,0,1,4
10,女裝 U 坦克背心,http://www.uniqlo.com/tw/store/goods/406458,02-LIGHT GRAY,http://im.uniqlo.com/images/tw/uq/pc/goods/406458/item/02_406458.jpg,1,0,1,5
10,女裝 U 坦克背心,http://www.uniqlo.com/tw/store/goods/406458,09-BLACK,http://im.uniqlo.com/images/tw/uq/pc/goods/406458/item/09_406458.jpg,1,0,1,5
10,女裝 U 坦克背心,http://www.uniqlo.com/tw/store/goods/406458,24-ORANGE,http://im.uniqlo.com/images/tw/uq/pc/goods/406458/item/24_406458.jpg,1,0,1,5
10,女裝 U 坦克背心,http://www.uniqlo.com/tw/store/goods/406458,66-BLUE,http://im.uniqlo.com/images/tw/uq/pc/goods/406458/item/66_406458.jpg,1,0,1,5
